ClientType,Cts,DimIp,DimIsp,DimCdndomain,DimCdnip,DimCoderatebps,DimHeartType,DimIsInBackground,DimLine,DimNetworktype,DimPlatform,DimStream,DimStreamUrl,DimVersion,FieldVideoBadQuality,InsertTs,LogTime,Systs,Minute,Innerreporttime,Innerfilepath,Day,Hour
sdk_video_bad_quality_ratio,1764730451,221.4.139.193,chinaunicom.com,qn.flv.huya.com,120.83.145.105,2000000,3,,19,wifi,hmos_kiwi,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470446875228&uuid=1470446875228&wssecret=a2bfcac383ab70006c825553a0b0baba&wstime=692fa758&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-hmos_kiwi&fs=gctex&ratio=2000&streamtype=837078788&t=5&hxtype=0&sdkpcdn=1_1,12.5.63,,1764730517682,1764730451,1764730517,55,1764730518129598692,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730513,112.142.8.137,TOT Public Company Limited,qn.flv.huya.com,125.94.43.142,8000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1469471335610&uuid=1469471335610&wssecret=5840e33c699953bb6883804c18015095&wstime=692fa565&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&streamtype=0&t=3&hxtype=0&startpts=6388050&sdkpcdn=1_1,13.0.60,0,1764730530020,1764730513,1764730529,55,1764730530499712173,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730534,123.123.44.245,chinaunicom.com,qn.flv.huya.com,110.242.48.113,4000000,1,0,19,wifi,ipad,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1869634419&uuid=1869634419&wssecret=7cbbf544a0c4ac391f2bcd70458d7b77&wstime=692fa6ce&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ipad&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,5.1.2,0,1764730542692,1764730534,1764730542,55,1764730543214305337,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764730523,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764730525353,1764730523,1764730524,55,1764730526128283841,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730543,182.189.2.34,Soft X,qn.flv.huya.com,124.236.65.43,2000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=2214135710&uuid=2214135710&wssecret=2467d602f89498e99deb8f75a0883a28&wstime=692fa5bc&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=2000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764730549732,1764730543,1764730549,55,1764730550129089713,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730533,112.142.8.137,TOT Public Company Limited,qn.flv.huya.com,125.94.43.142,8000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1469471335610&uuid=1469471335610&wssecret=5840e33c699953bb6883804c18015095&wstime=692fa565&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&streamtype=0&t=3&hxtype=0&startpts=6388050&sdkpcdn=1_1,13.0.60,0,1764730549526,1764730533,1764730549,55,1764730550214641242,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730524,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=0875618ae8c149c0665709d2ee5e3c94&wstime=692fa258&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&line=19&t=0&hxtype=0&startpts=5580450&sdkpcdn=6_5,7040103,0,1764730532027,1764730524,1764730531,55,1764730532123749182,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730523,49.118.245.170,chinatelecom.com.cn,113.201.243.11:23530,113.201.243.11,8000000,1,0,19,wifi,ios,,http://113.201.243.11:23530/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_null.flv?codec=264&connectid=oq29lonbjehslh0y&ctype=huya_ios_pip&domain=qn.flv.huya.com&fs=gctex&hxtype=0&seqid=380405843&t=3&uid=1199593381874&uuid=1199593381874&ver=1&wssecret=185e70cf09ebc5ee23d4fc4a19624f33&wstime=692fb40b,9.9.0,0,1764730533058,1764730523,1764730532,55,1764730533212376207,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730525,39.170.138.111,chinamobile.com,39.173.154.7:23817,39.173.154.7,4000000,1,0,19,wifi,mac_kiwi,,http://39.173.154.7:23817/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=ya9duwz-jotalh0y&ctype=huya_commserver&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=2785461444&t=3&uid=1470390459210&uuid=1470390459210&wssecret=1c6676035a1d4fe3d7bc4884e4e56b36&wstime=6930f6b5,2.0.3,0,1764730542029,1764730525,1764730541,55,1764730542492913949,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730530,180.74.66.48,Webe Digital Sdn. Bhd.,qn.flv.huya.com,114.230.92.150,8000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1652129326&uuid=1652129326&wssecret=476f81ffab86b2c95616c9331db879f0&wstime=692fa794&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&startpts=6928050&sdkpcdn=1_1,12.2.66,,1764730543606,1764730530,1764730542,55,1764730544207205711,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730545,117.182.107.49,chinamobile.com,qn.flv.huya.com,120.240.166.157,4000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=ec8e962d501c20590adec869e7c54cba&wstime=692fa727&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&ratio=4000&uid=1199563985742&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764730546673,1764730545,1764730546,55,1764730547506972383,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730544,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=0875618ae8c149c0665709d2ee5e3c94&wstime=692fa258&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&line=19&t=0&hxtype=0&startpts=5580450&sdkpcdn=6_5,7040103,0,1764730551731,1764730544,1764730550,55,1764730551997178115,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730506,223.87.186.20,chinamobile.com,112.44.250.35:23899,112.44.250.35,4000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://112.44.250.35:23899/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=q3pyu5bwrlbklh0y&ctype=huya_ios&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=3204798850&streamtype=0&t=3&uid=2605909236328&uuid=2605909236328&ver=1&wssecret=95880df24d42b37ef668f49e319ba5e3&wstime=6930f6f0,13.0.60,0,1764730528029,1764730506,1764730527,55,1764730528216084797,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/e5b8bd70-725d-472e-9aef-016f768e983f.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728691,49.118.245.170,chinatelecom.com.cn,113.201.243.11:23530,113.201.243.11,8000000,1,0,19,wifi,ios,,http://113.201.243.11:23530/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_null.flv?codec=264&connectid=zuidsn8agsmgk30y&ctype=huya_ios_pip&domain=qn.flv.huya.com&fs=gctex&hxtype=0&seqid=2066570347&t=3&uid=1199593381874&uuid=1199593381874&ver=1&wssecret=4ca6d1a7cdf9a885abc3327c198c72f3&wstime=692fac57,9.9.0,0,1764728710283,1764728691,1764728709,25,1764728710499473781,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728690,68.39.63.90,Comcast Cable Communications LLC,qn.flv.huya.com,114.230.92.152,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199517477497&uuid=1199517477497&wssecret=b2d9dbf696d0200ee6ff53c86df93525&wstime=692f9932&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764728710283,1764728690,1764728709,25,1764728710499473781,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728686,42.87.139.12,chinaunicom.com,60.18.189.31:23170,60.18.189.31,4000000,1,,19,0,pc_exe,,http://60.18.189.31:23170/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=tenovta3rkodkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=1211878900&t=0&u=1916198538&uid=2322740958&ver=1&wssecret=1906abb6c37e17f51fdc7cd9d04baa0f&wstime=692f9cd6,7040103,0,1764728684452,1764728686,1764728683,20,1764728684502371029,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728662,183.147.110.171,chinatelecom.com.cn,qn.flv.huya.com,122.228.252.93,2000000,3,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1839486655&uuid=1839486655&wssecret=de3b51036cc45eec6a8c2f3b2762c083&wstime=692fa07c&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764728684452,1764728662,1764728683,20,1764728684502371029,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728662,47.83.116.60,aliyun.com,qn.flv.huya.com,223.112.202.248,2000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1612419854&uuid=1612419854&wssecret=9aac7f1ec996f286ed4bf247f04294ef&wstime=692f9ea2&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_adr&fs=bgct&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.81,,1764728685574,1764728662,1764728684,20,1764728686217459280,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728663,47.83.116.60,aliyun.com,qn.flv.huya.com,223.112.202.248,2000000,2,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1612419854&uuid=1612419854&wssecret=9aac7f1ec996f286ed4bf247f04294ef&wstime=692f9ea2&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_adr&fs=bgct&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.81,,1764728685574,1764728663,1764728684,20,1764728686217459280,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728670,68.39.63.90,Comcast Cable Communications LLC,qn.flv.huya.com,114.230.92.152,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199517477497&uuid=1199517477497&wssecret=b2d9dbf696d0200ee6ff53c86df93525&wstime=692f9932&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764728688998,1764728670,1764728688,20,1764728689502448819,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728703,45.88.182.4,ACloud SIA,qn.flv.huya.com,121.29.19.56,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199644375883&uuid=1199644375883&wssecret=42d2fbfefbc04af6c4afd60bfde740cc&wstime=692f98b4&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=3124050&sdkpcdn=1_1,13.0.60,,1764728710007,1764728703,1764728709,25,1764728710130435017,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764728680,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764728683459,1764728680,1764728682,20,1764728683991073980,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728671,49.118.245.170,chinatelecom.com.cn,113.201.243.11:23530,113.201.243.11,8000000,1,0,19,wifi,ios,,http://113.201.243.11:23530/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_null.flv?codec=264&connectid=zuidsn8agsmgk30y&ctype=huya_ios_pip&domain=qn.flv.huya.com&fs=gctex&hxtype=0&seqid=2066570347&t=3&uid=1199593381874&uuid=1199593381874&ver=1&wssecret=4ca6d1a7cdf9a885abc3327c198c72f3&wstime=692fac57,9.9.0,0,1764728689759,1764728671,1764728689,20,1764728690499838746,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728683,45.88.182.4,ACloud SIA,qn.flv.huya.com,121.29.19.56,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199644375883&uuid=1199644375883&wssecret=42d2fbfefbc04af6c4afd60bfde740cc&wstime=692f98b4&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=3124050&sdkpcdn=1_1,13.0.60,,1764728689760,1764728683,1764728689,20,1764728690499838746,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728691,14.144.160.32,chinatelecom.com.cn,221.7.192.66:23211,221.7.192.66,4000000,1,0,19,wifi,ipad,,http://221.7.192.66:23211/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=k2ka1ebdiggokx0y&ctype=huya_ipad&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1906392136&t=3&uid=1199533654237&uuid=1199533654237&wssecret=726f24b5681564bb53874503f8360d33&wstime=6930e317,5.1.4,0,1764728700287,1764728691,1764728699,25,1764728700499341497,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728698,106.73.57.32,Japan Network Enabler,qn.flv.huya.com,114.230.94.217,2000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199659865696&uuid=1199659865696&wssecret=bfc417f76ffe5d8ab9859a9016f4b13c&wstime=692f9ec6&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&ratio=2000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764728701768,1764728698,1764728701,25,1764728702499562393,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764728696,111.39.249.23,chinamobile.com,qn.flv.huya.com,,2000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=7cb19707866f96e526c61fc77ed6a690&wstime=692fa077&seqid=2964305842362&ctype=huya_webh5&ver=1&fs=gctex&ratio=2000&dmod=mseh-0&sdkpcdn=1_1&u=1199894548300&t=100&sv=2511190158&sdk_sid=1764728640400&a_block=0,2511201047,,1764728696836,1764728696,1764728696,20,1764728697502772759,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764728700,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764728702396,1764728700,1764728701,25,1764728703216590069,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728706,42.87.139.12,chinaunicom.com,60.18.189.31:23170,60.18.189.31,4000000,1,,19,0,pc_exe,,http://60.18.189.31:23170/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=tenovta3rkodkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=1211878900&t=0&u=1916198538&uid=2322740958&ver=1&wssecret=1906abb6c37e17f51fdc7cd9d04baa0f&wstime=692f9cd6,7040103,0,1764728704286,1764728706,1764728703,25,1764728704996411725,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764728711,36.170.84.2,chinamobile.com,qn.flv.huya.com,,4000000,2,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=dd8cc8761f7fb22f312ee2b817c1d6c8&wstime=692fa0a9&seqid=2964323613328&ctype=huya_webh5&ver=1&fs=bgct&ratio=4000&dmod=mseh-8&sdkpcdn=1_1&u=1200134046029&t=100&sv=2511190158&sdk_sid=1764728703486&a_block=0,2511201047,,1764728709163,1764728711,1764728708,25,1764728709993103860,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728684,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,114.230.94.205,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=f70aa6711662ed77eaa9efed8e1d96c1&wstime=692f9e97&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&line=19&t=0&hxtype=0&startpts=4810565&sdkpcdn=4_5,7040103,0,1764728692352,1764728684,1764728691,20,1764728692501866684,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764728690,120.239.78.91,chinamobile.com,120.241.228.79:23880,120.241.228.79,4000000,1,,19,wifi,adr,,http://120.241.228.79:23880/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=-kyrmrcdc3ofkn0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1618447821&t=2&uid=2225881629&uuid=2225881629&wssecret=e5b8b42ea95d726f632b171c8e951ca4&wstime=6930ed0c&t=2&hxtype=0,7.21.2,0,1764728694345,1764728690,1764728693,20,1764728695216847701,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/3884ea26-084d-453c-a651-be84b7f8a59c.zstd.parquet,20251203,10
